Date,Portfolio,Factor,Proxy Active Variance Contribution Daily,Proxy Active Variance Contribution Pct
2020-02-29,Original,Book_to_Price,6.811097264464607e-07,0.02786565824569495
2020-02-29,Original,Earnings_Yield,1.0994795584211611e-07,0.004498206446549692
2020-02-29,Original,Leverage,4.570479789973238e-07,0.01869881208578822
2020-02-29,Original,Dividend_Yield,2.181864577408699e-07,0.008926475469622823
2020-02-29,Minimum_TE,Market,9.133270631974336e-09,0.0006667263533499524
2020-02-29,Minimum_TE,Sector_Basic_Materials,-1.5176888534989393e-07,-0.011079088703128459
2020-02-29,Minimum_TE,Sector_Communication_Services,-1.9026237643689176e-08,-0.0013889103425597604
2020-02-29,Minimum_TE,Sector_Consumer_Cyclical,-3.7758493896044763e-07,-0.02756360120892901
2020-02-29,Minimum_TE,Sector_Consumer_Defensive,4.584599313608895e-08,0.003346745437753872
2020-02-29,Minimum_TE,Sector_Energy,-4.268417838420967e-07,-0.031159337926780644
2020-02-29,Minimum_TE,Sector_Financial_Services,-6.035442994553112e-07,-0.044058575079582954
2020-02-29,Minimum_TE,Sector_Healthcare,1.9527137261465642e-06,0.1425475882880588
2020-02-29,Minimum_TE,Sector_Industrials,-1.0704015347577586e-06,-0.07813903043568961
2020-02-29,Minimum_TE,Sector_Real_Estate,1.3209479228008401e-06,0.09642885084899927
2020-02-29,Minimum_TE,Sector_Technology,3.3320374801534824e-06,0.2432378594575668
2020-02-29,Minimum_TE,Sector_Utilities,2.528485702180406e-07,0.01845787910642275
2020-02-29,Minimum_TE,Size,3.736436288284367e-07,0.02727588660617352
2020-02-29,Minimum_TE,Nonlinear_Size,-1.1805795534428548e-08,-0.0008618199681402823
2020-02-29,Minimum_TE,Momentum,2.2494155234320127e-08,0.0016420674143347933
2020-02-29,Minimum_TE,Residual_Volatility,1.077958075034788e-07,0.007869065588793538
2020-02-29,Minimum_TE,Liquidity,2.874006509998692e-07,0.020980171913522205
2020-02-29,Minimum_TE,Book_to_Price,5.323231798116356e-07,0.03885945208247281
2020-02-29,Minimum_TE,Earnings_Yield,-1.813611051297884e-08,-0.0013239312961928766
2020-02-29,Minimum_TE,Leverage,2.3069625548780113e-07,0.01684076595895432
2020-02-29,Minimum_TE,Dividend_Yield,8.495902960174506e-08,0.006201986809874847
2020-02-29,MVO,Market,1.7351164565679213e-06,0.06681615874206426
2020-02-29,MVO,Sector_Basic_Materials,-3.0671535777568024e-06,-0.1181104700851338
2020-02-29,MVO,Sector_Communication_Services,-1.198040063258127e-06,-0.046134329913707556
2020-02-29,MVO,Sector_Consumer_Cyclical,-1.7722957054590397e-06,-0.06824786356303829
2020-02-29,MVO,Sector_Consumer_Defensive,-9.468373142480475e-07,-0.03646097185709612
2020-02-29,MVO,Sector_Energy,-8.54847472634236e-06,-0.3291861143704487
2020-02-29,MVO,Sector_Financial_Services,-9.84422699013486e-06,-0.37908316227189004
2020-02-29,MVO,Sector_Healthcare,1.0699246767299637e-05,0.4120084088410156
2020-02-29,MVO,Sector_Industrials,-1.1084743255517418e-05,-0.42685317297991143
2020-02-29,MVO,Sector_Real_Estate,4.1511777875467577e-07,0.015985425817923924
2020-02-29,MVO,Sector_Technology,3.551897652624325e-05,1.3677707712065736
2020-02-29,MVO,Sector_Utilities,-5.235020555698739e-06,-0.20159105928798157
2020-02-29,MVO,Size,1.3693496330862766e-06,0.052731147878487386
2020-02-29,MVO,Nonlinear_Size,-2.757569104330728e-07,-0.010618893868462447
2020-02-29,MVO,Momentum,-1.3863242276942639e-08,-0.0005338480844612034
2020-02-29,MVO,Residual_Volatility,1.3046874305037592e-06,0.050241124816340334
2020-02-29,MVO,Liquidity,-6.615853482853732e-08,-0.0025476440780174783
2020-02-29,MVO,Book_to_Price,7.153442363600199e-07,0.027546597158322108
2020-02-29,MVO,Earnings_Yield,-7.11235155018606e-08,-0.002738836395722906
2020-02-29,MVO,Leverage,1.2003778584769132e-07,0.004622435412842444
2020-02-29,MVO,Dividend_Yield,9.629919938111002e-09,0.0003708305899714155
2020-03-31,Original,Market,8.400076606352966e-07,0.022964400793161286
2020-03-31,Original,Sector_Basic_Materials,6.884317644609902e-06,0.1882056997655086
2020-03-31,Original,Sector_Communication_Services,-2.1374187376461254e-06,-0.0584334439485896
2020-03-31,Original,Sector_Consumer_Cyclical,6.547900866394862e-05,1.79008629202329
2020-03-31,Original,Sector_Consumer_Defensive,-2.2286085914866164e-05,-0.6092642163200627
2020-03-31,Original,Sector_Energy,3.0137735495201773e-05,0.8239151490436006
2020-03-31,Original,Sector_Financial_Services,-1.551871905358926e-05,-0.4242557548505738
2020-03-31,Original,Sector_Healthcare,-1.9415359780508384e-05,-0.5307833778632609
2020-03-31,Original,Sector_Industrials,1.571448231650311e-05,0.4296075941739565
2020-03-31,Original,Sector_Real_Estate,-8.36571189248324e-06,-0.2287045342822299
2020-03-31,Original,Sector_Technology,-1.1262907410013014e-05,-0.3079090012871924
2020-03-31,Original,Sector_Utilities,-2.3223395376755913e-05,-0.6348886851895243
2020-03-31,Original,Size,4.0736006815420203e-07,0.011136541141955284
2020-03-31,Original,Nonlinear_Size,-1.208402188077883e-07,-0.003303568939522065
2020-03-31,Original,Momentum,3.7820554324810455e-07,0.010339505321625418
2020-03-31,Original,Residual_Volatility,3.3322551271298398e-06,0.09109826715937547
2020-03-31,Original,Liquidity,2.8688617422387445e-07,0.00784298691027547
2020-03-31,Original,Book_to_Price,4.673714878979695e-08,0.001277715272175949
2020-03-31,Original,Earnings_Yield,1.8279314338881957e-06,0.049972580057756996
2020-03-31,Original,Leverage,1.6488229689285748e-06,0.04507605498122392
2020-03-31,Original,Dividend_Yield,4.3161166564165135e-08,0.0011799539148610377
2020-03-31,Minimum_TE,Market,6.458663454790566e-08,0.005757271886008378
2020-03-31,Minimum_TE,Sector_Basic_Materials,1.1456274521036303e-07,0.010212157310880534
2020-03-31,Minimum_TE,Sector_Communication_Services,1.128946673114591e-06,0.10063464348965816
2020-03-31,Minimum_TE,Sector_Consumer_Cyclical,-7.351368357012722e-07,-0.06553031701029137
2020-03-31,Minimum_TE,Sector_Consumer_Defensive,-2.616139947450294e-07,-0.0233203495967068
2020-03-31,Minimum_TE,Sector_Energy,1.809632356154049e-06,0.1613111684952262
2020-03-31,Minimum_TE,Sector_Financial_Services,1.5485775709671353e-06,0.13804066700548243
2020-03-31,Minimum_TE,Sector_Healthcare,-2.246543888299301e-06,-0.20025759291105408
2020-03-31,Minimum_TE,Sector_Industrials,9.84473914224846e-07,0.0877562986297313
2020-03-31,Minimum_TE,Sector_Real_Estate,-9.131078695929455e-07,-0.08139470810483557
2020-03-31,Minimum_TE,Sector_Technology,8.803077024487078e-07,0.07847089141307362
2020-03-31,Minimum_TE,Sector_Utilities,-4.178414396931922e-07,-0.037246510681254986
2020-03-31,Minimum_TE,Size,7.129058987528104e-08,0.006354864465363574
2020-03-31,Minimum_TE,Nonlinear_Size,3.869660743859786e-08,0.0034494271399896992
2020-03-31,Minimum_TE,Momentum,4.2787087066733847e-07,0.03814053715258761
2020-03-31,Minimum_TE,Residual_Volatility,3.442130288425583e-07,0.030683252156189535
2020-03-31,Minimum_TE,Liquidity,5.821882119657059e-08,0.005189643102752958
2020-03-31,Minimum_TE,Book_to_Price,1.306710322635628e-07,0.011648054827948902
2020-03-31,Minimum_TE,Earnings_Yield,5.385118491744364e-07,0.0480031070086915
2020-03-31,Minimum_TE,Leverage,6.372569243801345e-08,0.0056805272492974086
2020-03-31,Minimum_TE,Dividend_Yield,4.625615570123911e-08,0.004123287529032671
2020-03-31,MVO,Market,3.16739643102493e-08,0.0004858200497512762
2020-03-31,MVO,Sector_Basic_Materials,2.061758471034393e-05,0.316235629099615
2020-03-31,MVO,Sector_Communication_Services,-7.625583847228949e-07,-0.01169623570878532
2020-03-31,MVO,Sector_Consumer_Cyclical,0.00015185358237180575,2.3291531877778873
2020-03-31,MVO,Sector_Consumer_Defensive,-4.542304640050681e-05,-0.6967055480013913
2020-03-31,MVO,Sector_Energy,8.136697453730756e-05,1.248018948011325
2020-03-31,MVO,Sector_Financial_Services,-3.549427983386012e-05,-0.5444166264085786
2020-03-31,MVO,Sector_Healthcare,-6.711750423504186e-05,-1.0294584197690184
2020-03-31,MVO,Sector_Industrials,5.546161806666725e-05,0.8506786767994086
2020-03-31,MVO,Sector_Real_Estate,-3.7575034122878085e-05,-0.5763315500445751
2020-03-31,MVO,Sector_Technology,-3.227719682570571e-05,-0.4950725212070134
2020-03-31,MVO,Sector_Utilities,-6.64276979141189e-05,-1.0188780662058525
2020-03-31,MVO,Size,7.493019107583848e-07,0.011492905908388949
2020-03-31,MVO,Nonlinear_Size,-3.1056501330556324e-07,-0.004763493092852037
2020-03-31,MVO,Momentum,4.871449437485177e-07,0.0074719027428911304
2020-03-31,MVO,Residual_Volatility,6.877014801443726e-06,0.10548069197314056
2020-03-31,MVO,Liquidity,2.6795380662754056e-07,0.00410991596731426
2020-03-31,MVO,Book_to_Price,3.462146508626612e-07,0.005310292619490387
2020-03-31,MVO,Earnings_Yield,1.984436925992099e-06,0.03043759337071006
2020-03-31,MVO,Leverage,2.727757211734393e-06,0.04183875221092509
2020-03-31,MVO,Dividend_Yield,4.275852288553014e-07,0.0065583668378439985
2020-04-30,Original,Market,2.4110783082285734e-05,0.1139113797105671
2020-04-30,Original,Sector_Basic_Materials,3.461849092348387e-05,0.16355503888586057
2020-04-30,Original,Sector_Communication_Services,-6.057058782633063e-06,-0.028616570459906038
2020-04-30,Original,Sector_Consumer_Cyclical,0.00030916388003801175,1.4606445593912054
2020-04-30,Original,Sector_Consumer_Defensive,-0.00012414469843152222,-0.586521550703045
2020-04-30,Original,Sector_Energy,0.00023288693456295485,1.100274177827152
2020-04-30,Original,Sector_Financial_Services,-3.2523858870543635e-05,-0.15365895105154623
2020-04-30,Original,Sector_Healthcare,-0.00015222926231769627,-0.7192070553556947
2020-04-30,Original,Sector_Industrials,5.5020616483563015e-05,0.2599448684341309
2020-04-30,Original,Sector_Real_Estate,-1.3812029782457861e-05,-0.06525492613631292
2020-04-30,Original,Sector_Technology,-2.6732374429329614e-05,-0.1262970864028751
2020-04-30,Original,Sector_Utilities,-0.00012698223110324379,-0.5999274720497926
2020-04-30,Original,Size,2.0065098847919297e-06,0.009479754705580951
2020-04-30,Original,Nonlinear_Size,-5.983414063633912e-07,-0.0028268636030694
2020-04-30,Original,Momentum,-5.854524790654796e-07,-0.0027659698740485046
2020-04-30,Original,Residual_Volatility,1.0677003980114028e-05,0.05044349867854665
2020-04-30,Original,Liquidity,4.714159339016898e-07,0.0022272042871863537
2020-04-30,Original,Book_to_Price,-7.935149758942092e-08,-0.00037489610112048525
2020-04-30,Original,Earnings_Yield,3.5303640454690326e-07,0.0016679202742088315
2020-04-30,Original,Leverage,4.816232393495861e-06,0.022754286954409043
2020-04-30,Original,Dividend_Yield,-1.1276376294483068e-08,-5.3275232805849015e-05
2020-04-30,Minimum_TE,Market,6.960034131094158e-08,0.002204681279573983
2020-04-30,Minimum_TE,Sector_Basic_Materials,6.185584753961021e-06,0.19593643728485924
2020-04-30,Minimum_TE,Sector_Communication_Services,6.224487447578057e-06,0.19716873067203258
2020-04-30,Minimum_TE,Sector_Consumer_Cyclical,4.5652617945072624e-05,1.4461060140120634
2020-04-30,Minimum_TE,Sector_Consumer_Defensive,-1.9164191800863994e-05,-0.6070506854667962
2020-04-30,Minimum_TE,Sector_Energy,2.1716699306729867e-05,0.6879046785386649
2020-04-30,Minimum_TE,Sector_Financial_Services,-4.380585723954112e-05,-1.3876074681910233
2020-04-30,Minimum_TE,Sector_Healthcare,-8.724749092668435e-06,-0.2763677681931466
2020-04-30,Minimum_TE,Sector_Industrials,3.711478745598987e-06,0.11756591355497358
2020-04-30,Minimum_TE,Sector_Real_Estate,-2.7637562235963888e-05,-0.8754557079321618
2020-04-30,Minimum_TE,Sector_Technology,6.272399594407797e-05,1.9868641020046791
2020-04-30,Minimum_TE,Sector_Utilities,-3.798210388139085e-05,-1.2031325106874518
2020-04-30,Minimum_TE,Size,1.8596971748922294e-06,0.05890832530324059
2020-04-30,Minimum_TE,Nonlinear_Size,-5.298565017237119e-07,-0.01678389341500521
2020-04-30,Minimum_TE,Momentum,2.4787067412217743e-07,0.007851625792338444
2020-04-30,Minimum_TE,Residual_Volatility,1.412518617487334e-06,0.04474336324173291
2020-04-30,Minimum_TE,Liquidity,1.3253521112088403e-07,0.00419822508537991
2020-04-30,Minimum_TE,Book_to_Price,6.140704322566429e-07,0.01945147912835442
2020-04-30,Minimum_TE,Earnings_Yield,9.321051909926006e-08,0.002952564350215422
2020-04-30,Minimum_TE,Leverage,1.2783287679923388e-07,0.00404927253351059
2020-04-30,Minimum_TE,Dividend_Yield,3.8610419646513406e-08,0.0012230352292508324
2020-04-30,MVO,Market,1.8621735514058377e-05,0.07844433484526805
2020-04-30,MVO,Sector_Basic_Materials,5.873721892675498e-05,0.24743139896341562
2020-04-30,MVO,Sector_Communication_Services,-9.96832697942186e-06,-0.041991724070538555
2020-04-30,MVO,Sector_Consumer_Cyclical,0.0004045503411246673,1.7041742643693385
2020-04-30,MVO,Sector_Consumer_Defensive,-0.00019212607382832625,-0.8093339128631698
2020-04-30,MVO,Sector_Energy,0.0003704000931472777,1.560315842292359
2020-04-30,MVO,Sector_Financial_Services,-4.91119370751928e-05,-0.20688475754140612
2020-04-30,MVO,Sector_Healthcare,-0.0002261945334687094,-0.9528478003671108
2020-04-30,MVO,Sector_Industrials,0.00010447491198772345,0.44010210394771027
2020-04-30,MVO,Sector_Real_Estate,-4.310717322560589e-05,-0.1815896014734796
2020-04-30,MVO,Sector_Technology,-5.3766085089349954e-05,-0.22649042453019774
2020-04-30,MVO,Sector_Utilities,-0.00020563889429806742,-0.8662568679138483
2020-04-30,MVO,Size,8.65016550847491e-07,0.0036438949479307217
2020-04-30,MVO,Nonlinear_Size,-3.3806716638706796e-07,-0.0014241129125820411
2020-04-30,MVO,Momentum,-5.417873563217809e-07,-0.0022822872101342585
2020-04-30,MVO,Residual_Volatility,8.845935324393675e-06,0.037263632709338836
2020-04-30,MVO,Liquidity,6.534835916626303e-07,0.002752809244958493
2020-04-30,MVO,Book_to_Price,9.981465149417434e-08,0.0004204706880495436
2020-04-30,MVO,Earnings_Yield,4.102384561402157e-07,0.0017281355325648414
2020-04-30,MVO,Leverage,3.6649535377286275e-06,0.015438670702249614
2020-04-30,MVO,Dividend_Yield,4.4624214292221445e-09,1.879801592876947e-05
2020-05-31,Original,Market,2.211801521119496e-05,0.15429363626118855
2020-05-31,Original,Sector_Basic_Materials,2.77494836906675e-05,0.1935783433604175
2020-05-31,Original,Sector_Communication_Services,-1.915422687423972e-06,-0.013361846829286797
2020-05-31,Original,Sector_Consumer_Cyclical,0.00021529706929060164,1.5018964124959242
2020-05-31,Original,Sector_Consumer_Defensive,-9.853349745517226e-05,-0.68736238178352
2020-05-31,Original,Sector_Energy,0.0001624735277282071,1.133403298171154
2020-05-31,Original,Sector_Financial_Services,-2.2152901918389068e-05,-0.15453700334719334
2020-05-31,Original,Sector_Healthcare,-0.0001285884912439932,-0.8970237928642696
2020-05-31,Original,Sector_Industrials,6.352427959021721e-05,0.44314067041088184
2020-05-31,Original,Sector_Real_Estate,-2.433749468842724e-05,-0.16977656074059297
2020-05-31,Original,Sector_Technology,8.998533400003344e-06,0.06277310265170312
2020-05-31,Original,Sector_Utilities,-0.00011233033629415922,-0.7836081078602173
2020-05-31,Original,Size,2.581713206993455e-06,0.018009840154596477
2020-05-31,Original,Nonlinear_Size,-1.090980198583969e-06,-0.007610597077592832
2020-05-31,Original,Momentum,-9.792846205487876e-08,-0.0006831416996343018
2020-05-31,Original,Residual_Volatility,6.6126205490757086e-06,0.04612915128188962
2020-05-31,Original,Liquidity,-5.6394549423741156e-09,-3.934042007302804e-05
2020-05-31,Original,Book_to_Price,3.618018342721496e-08,0.00025239028042427095
2020-05-31,Original,Earnings_Yield,9.849474606013259e-08,0.0006870920549212871
2020-05-31,Original,Leverage,8.566228765144077e-07,0.005975737753133876
2020-05-31,Original,Dividend_Yield,7.059141435757013e-08,0.0004924404792224266
2020-05-31,Minimum_TE,Market,3.122584257708313e-08,0.001111382823501346
2020-05-31,Minimum_TE,Sector_Basic_Materials,4.89457311135915e-06,0.17420649165535626
2020-05-31,Minimum_TE,Sector_Communication_Services,5.535296543386967e-07,0.01970109689152639
2020-05-31,Minimum_TE,Sector_Consumer_Cyclical,1.4917979199268705e-05,0.5309571968311106
2020-05-31,Minimum_TE,Sector_Consumer_Defensive,-1.1745963245762921e-05,-0.41805955322402244
2020-05-31,Minimum_TE,Sector_Energy,6.092761738898879e-06,0.21685213865991818
2020-05-31,Minimum_TE,Sector_Financial_Services,-1.7301314857611398e-05,-0.6157843174054106
2020-05-31,Minimum_TE,Sector_Healthcare,1.5425909156719498e-06,0.054903532006698695
2020-05-31,Minimum_TE,Sector_Industrials,1.6324509985620728e-05,0.5810181088087019
2020-05-31,Minimum_TE,Sector_Real_Estate,-1.824885881431792e-05,-0.6495090784073443
2020-05-31,Minimum_TE,Sector_Technology,2.473201453576787e-05,0.880256027608707
2020-05-31,Minimum_TE,Sector_Utilities,-1.4756624163670102e-05,-0.5252142864642549
2020-05-31,Minimum_TE,Size,2.1248807966131997e-06,0.07562825609954654
2020-05-31,Minimum_TE,Nonlinear_Size,-4.062357625464088e-07,-0.014458647438304743
2020-05-31,Minimum_TE,Momentum,-8.156455303767399e-09,-0.0002903026332399552
2020-05-31,Minimum_TE,Residual_Volatility,5.217670369813146e-07,0.018570609306658225
2020-05-31,Minimum_TE,Liquidity,-2.0638766028974138e-07,-0.00734570092263867
2020-05-31,Minimum_TE,Book_to_Price,7.13270846386809e-07,0.025386567719403903
2020-05-31,Minimum_TE,Earnings_Yield,-6.279422978803952e-09,-0.00022349574148126244
2020-05-31,Minimum_TE,Leverage,-2.8359208729103546e-09,-0.00010093542677610998
2020-05-31,Minimum_TE,Dividend_Yield,2.211542322553083e-08,0.0007871269268921564
2020-05-31,MVO,Market,1.2577227140232318e-05,0.06541646450429288
2020-05-31,MVO,Sector_Basic_Materials,1.125606209581882e-06,0.005854484286078078
2020-05-31,MVO,Sector_Communication_Services,-1.2604720452907781e-06,-0.006555946226466461
2020-05-31,MVO,Sector_Consumer_Cyclical,8.59950846031474e-05,0.4472762029947361
2020-05-31,MVO,Sector_Consumer_Defensive,3.7474213795746755e-06,0.019491025718650325
2020-05-31,MVO,Sector_Energy,2.1824079268946296e-05,0.1135110379194065
2020-05-31,MVO,Sector_Financial_Services,1.0381266016315095e-07,0.000539948680495369
2020-05-31,MVO,Sector_Healthcare,-5.046407506551172e-06,-0.026247290745868183
2020-05-31,MVO,Sector_Industrials,2.5403923897604127e-05,0.13213046622983082
2020-05-31,MVO,Sector_Real_Estate,1.2690856333737784e-06,0.006600747077465149
2020-05-31,MVO,Sector_Technology,-5.240327293424967e-06,-0.027255903114339355
2020-05-31,MVO,Sector_Utilities,-1.0888632808096972e-05,-0.0566337757638682
2020-05-31,MVO,Size,2.270857126767073e-06,0.011811144298435147
2020-05-31,MVO,Nonlinear_Size,-8.94236333428979e-07,-0.004651087136454886
2020-05-31,MVO,Momentum,-6.589821109267575e-07,-0.0034274867892389793
2020-05-31,MVO,Residual_Volatility,1.2828876525679629e-05,0.06672533910018708
2020-05-31,MVO,Liquidity,1.201164659010272e-07,0.0006247477635877784
2020-05-31,MVO,Book_to_Price,6.640316807133847e-08,0.00034537505275833555
2020-05-31,MVO,Earnings_Yield,4.424421907072442e-08,0.00023012229596314188
2020-05-31,MVO,Leverage,5.407979962646382e-06,0.028127895387587757
2020-05-31,MVO,Dividend_Yield,5.314116692593617e-07,0.0027639695309366846
2020-06-30,Original,Market,2.6704010162418552e-05,0.12014321509171895
2020-06-30,Original,Sector_Basic_Materials,3.1602821827905154e-05,0.14218331244191684
2020-06-30,Original,Sector_Communication_Services,-5.305890424641723e-06,-0.023871573245502684
2020-06-30,Original,Sector_Consumer_Cyclical,0.0003227208484810974,1.4519437372074055
2020-06-30,Original,Sector_Consumer_Defensive,-0.00012682990729521881,-0.5706166504413951
2020-06-30,Original,Sector_Energy,0.0001818491753225546,0.8181521970725105
2020-06-30,Original,Sector_Financial_Services,6.853090786714836e-06,0.030832536215481574
2020-06-30,Original,Sector_Healthcare,-0.00019773299359397207,-0.889614609775841
2020-06-30,Original,Sector_Industrials,9.477275347351865e-05,0.42638926648656433
2020-06-30,Original,Sector_Real_Estate,3.6667640566328984e-05,0.16497028725918195
2020-06-30,Original,Sector_Technology,-8.153264100160443e-05,-0.3668210716395447
2020-06-30,Original,Sector_Utilities,-0.0001157994032208113,-0.5209896387857944
2020-06-30,Original,Size,5.159828671841819e-06,0.02321443117296076
2020-06-30,Original,Nonlinear_Size,1.7436169737776343e-07,0.0007844655085285726
2020-06-30,Original,Momentum,-1.6564659708817627e-06,-0.007452556609337969
2020-06-30,Original,Residual_Volatility,1.6592361355190267e-05,0.07465019774376853
2020-06-30,Original,Liquidity,4.99738890388019e-07,0.0022483603261236533
2020-06-30,Original,Book_to_Price,-2.1747678508209747e-07,-0.0009784433127705025
2020-06-30,Original,Earnings_Yield,1.6882224645884783e-07,0.0007595431302343224
2020-06-30,Original,Leverage,5.387419772331898e-06,0.02423837950030307
2020-06-30,Original,Dividend_Yield,-3.864461492915013e-09,-1.7386483360853532e-05
2020-06-30,Minimum_TE,Market,6.4010370374707564e-09,0.000177105152550461
2020-06-30,Minimum_TE,Sector_Basic_Materials,4.10384668086412e-06,0.11354603765038182
2020-06-30,Minimum_TE,Sector_Communication_Services,7.707741659334974e-06,0.21325931320270078
2020-06-30,Minimum_TE,Sector_Consumer_Cyclical,2.673019717359265e-05,0.7395763562092427
2020-06-30,Minimum_TE,Sector_Consumer_Defensive,-1.5452672602280916e-05,-0.42754758682362864
2020-06-30,Minimum_TE,Sector_Energy,8.817650202280875e-06,0.2439684812116965
2020-06-30,Minimum_TE,Sector_Financial_Services,-2.1425966038355524e-05,-0.5928178452257999
2020-06-30,Minimum_TE,Sector_Healthcare,-1.3311179927517447e-05,-0.36829634602788097
2020-06-30,Minimum_TE,Sector_Industrials,4.812855272675491e-06,0.13316302690966542
2020-06-30,Minimum_TE,Sector_Real_Estate,-9.50486143161522e-06,-0.26298237675599406
2020-06-30,Minimum_TE,Sector_Technology,3.3003761056109994e-05,0.9131545564202695
2020-06-30,Minimum_TE,Sector_Utilities,-1.7230281554648898e-05,-0.4767308211716357
2020-06-30,Minimum_TE,Size,3.66274031975888e-06,0.10134142003651614
2020-06-30,Minimum_TE,Nonlinear_Size,-5.607046420073017e-07,-0.015513686388181359
2020-06-30,Minimum_TE,Momentum,9.52949854906656e-07,0.02636640413705059
2020-06-30,Minimum_TE,Residual_Volatility,2.355523064818042e-06,0.06517307575142033
2020-06-30,Minimum_TE,Liquidity,-2.3949559848108963e-07,-0.006626411354263488
2020-06-30,Minimum_TE,Book_to_Price,8.060898612882805e-07,0.0223030529298813
2020-06-30,Minimum_TE,Earnings_Yield,4.593531721603957e-09,0.0001270947397332205
2020-06-30,Minimum_TE,Leverage,1.8572859742542595e-07,0.005138775387091095
2020-06-30,Minimum_TE,Dividend_Yield,3.5364791487015504e-07,0.00978480011060511
2020-06-30,MVO,Market,1.776798780215729e-05,0.06737069896211502
2020-06-30,MVO,Sector_Basic_Materials,3.440920446790264e-05,0.13046903124570317
2020-06-30,MVO,Sector_Communication_Services,-6.8165070230977125e-06,-0.025846080475725078
2020-06-30,MVO,Sector_Consumer_Cyclical,0.00040559718972712155,1.5378987465124254
2020-06-30,MVO,Sector_Consumer_Defensive,-0.00016250896561770468,-0.6161835950802373
2020-06-30,MVO,Sector_Energy,0.00022368068559305303,0.8481277846723544
2020-06-30,MVO,Sector_Financial_Services,1.956849767843547e-05,0.07419767398054253
2020-06-30,MVO,Sector_Healthcare,-0.0002599087283415543,-0.98549328656107
2020-06-30,MVO,Sector_Industrials,0.00013267198625801035,0.503051023358371
2020-06-30,MVO,Sector_Real_Estate,5.643917633796887e-05,0.21399985192883614
2020-06-30,MVO,Sector_Technology,-0.00013586049220753714,-0.5151408489962748
2020-06-30,MVO,Sector_Utilities,-0.00014417271686408264,-0.5466582268376533
2020-06-30,MVO,Size,2.5222494922068917e-06,0.009563587792771142
2020-06-30,MVO,Nonlinear_Size,3.271697963701296e-06,0.012405263953452457
2020-06-30,MVO,Momentum,-2.1587616669798067e-06,-0.008185354696123328
2020-06-30,MVO,Residual_Volatility,2.1799940261765186e-05,0.08265861216930569
2020-06-30,MVO,Liquidity,2.141397609920093e-06,0.008119515577256478
2020-06-30,MVO,Book_to_Price,2.692859783642333e-08,0.0001021048910270677
2020-06-30,MVO,Earnings_Yield,-2.9503281519049792e-08,-0.00011186729300732102
2020-06-30,MVO,Leverage,8.45075909401513e-06,0.03204265746147822
2020-06-30,MVO,Dividend_Yield,-1.8629573793735486e-07,-0.000706375658192356
2020-07-31,Original,Market,2.8880245522676376e-05,0.19502076359331608
2020-07-31,Original,Sector_Basic_Materials,1.8257848910967313e-06,0.012329049049781998
2020-07-31,Original,Sector_Communication_Services,-3.8850245416442897e-07,-0.002623455718530293
2020-07-31,Original,Sector_Consumer_Cyclical,7.195840779459486e-05,0.485916354971508
2020-07-31,Original,Sector_Consumer_Defensive,-1.535618120275864e-06,-0.010369628546571258
2020-07-31,Original,Sector_Energy,4.3484421128120304e-05,0.2936389514473027
2020-07-31,Original,Sector_Financial_Services,-2.7439125884289087e-06,-0.018528925864170695
2020-07-31,Original,Sector_Healthcare,-1.3632162778008635e-05,-0.09205443881383085
2020-07-31,Original,Sector_Industrials,6.06520018139465e-06,0.04095671450553126
2020-07-31,Original,Sector_Real_Estate,1.1398159737425446e-06,0.007696879909853703
2020-07-31,Original,Sector_Technology,9.337312607424573e-07,0.006305243607363505
2020-07-31,Original,Sector_Utilities,-1.7397680826175662e-05,-0.11748199982612702
2020-07-31,Original,Size,3.0096630159470637e-06,0.020323469170914644
2020-07-31,Original,Nonlinear_Size,-3.8786738355063307e-07,-0.0026191672523556923
2020-07-31,Original,Momentum,-8.569317775398114e-07,-0.0057866367331251296
2020-07-31,Original,Residual_Volatility,4.151156816687596e-06,0.02803167900876595
2020-07-31,Original,Liquidity,-3.2870662439035595e-07,-0.0022196700798978483
2020-07-31,Original,Book_to_Price,5.653680472801188e-07,0.0038177829272696908
2020-07-31,Original,Earnings_Yield,4.1937344940928115e-08,0.00028319194956408266
2020-07-31,Original,Leverage,-3.588176364331374e-08,-0.0002423001888712976
2020-07-31,Original,Dividend_Yield,3.766273937464286e-07,0.0025432665335520417
2020-07-31,Minimum_TE,Market,5.757786022028643e-07,0.014713193190532579
2020-07-31,Minimum_TE,Sector_Basic_Materials,5.896309076728945e-07,0.015067168912685268
2020-07-31,Minimum_TE,Sector_Communication_Services,4.404120054021675e-07,0.011254094706056676
2020-07-31,Minimum_TE,Sector_Consumer_Cyclical,7.830156159645876e-06,0.20008836703576843
2020-07-31,Minimum_TE,Sector_Consumer_Defensive,-1.4010092857544257e-06,-0.03580077516630642
2020-07-31,Minimum_TE,Sector_Energy,3.1748919588167375e-07,0.008112979289334674
2020-07-31,Minimum_TE,Sector_Financial_Services,-3.7166886154968393e-06,-0.09497462639223103
2020-07-31,Minimum_TE,Sector_Healthcare,-1.2557386644675622e-06,-0.03208859359560392
2020-07-31,Minimum_TE,Sector_Industrials,-2.0176693831439687e-06,-0.051558636106384
2020-07-31,Minimum_TE,Sector_Real_Estate,-4.961800902658221e-07,-0.012679167821531483
2020-07-31,Minimum_TE,Sector_Technology,1.812926760528985e-05,0.46326733167745104
2020-07-31,Minimum_TE,Sector_Utilities,-2.894263795197277e-06,-0.07395874421206428
